INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2026-04-06T09:00:00-00:00,2026-04-06T10:00:00-00:00,1,2026-04-06,3,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4661.86,DAM,18
2026-04-07T01:00:00-00:00,2026-04-07T02:00:00-00:00,1,2026-04-06,19,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5669.74,DAM,18
2026-04-07T06:00:00-00:00,2026-04-07T07:00:00-00:00,1,2026-04-06,24,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4874.51,DAM,18
2026-04-07T04:00:00-00:00,2026-04-07T05:00:00-00:00,1,2026-04-06,22,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5348.98,DAM,18
2026-04-06T16:00:00-00:00,2026-04-06T17:00:00-00:00,1,2026-04-06,10,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5488.55,DAM,18
2026-04-07T00:00:00-00:00,2026-04-07T01:00:00-00:00,1,2026-04-06,18,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5626.92,DAM,18
2026-04-06T21:00:00-00:00,2026-04-06T22:00:00-00:00,1,2026-04-06,15,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5453.66,DAM,18
2026-04-06T19:00:00-00:00,2026-04-06T20:00:00-00:00,1,2026-04-06,13,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5396.32,DAM,18
2026-04-06T10:00:00-00:00,2026-04-06T11:00:00-00:00,1,2026-04-06,4,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4757.14,DAM,18
2026-04-06T12:00:00-00:00,2026-04-06T13:00:00-00:00,1,2026-04-06,6,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5337.54,DAM,18
2026-04-06T08:00:00-00:00,2026-04-06T09:00:00-00:00,1,2026-04-06,2,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4648.27,DAM,18
2026-04-06T20:00:00-00:00,2026-04-06T21:00:00-00:00,1,2026-04-06,14,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5411.55,DAM,18
2026-04-07T03:00:00-00:00,2026-04-07T04:00:00-00:00,1,2026-04-06,21,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5622.97,DAM,18
2026-04-06T15:00:00-00:00,2026-04-06T16:00:00-00:00,1,2026-04-06,9,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5583.64,DAM,18
2026-04-06T07:00:00-00:00,2026-04-06T08:00:00-00:00,1,2026-04-06,1,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4679.08,DAM,18
2026-04-06T22:00:00-00:00,2026-04-06T23:00:00-00:00,1,2026-04-06,16,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5524.96,DAM,18
2026-04-06T14:00:00-00:00,2026-04-06T15:00:00-00:00,1,2026-04-06,8,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5640.64,DAM,18
2026-04-06T11:00:00-00:00,2026-04-06T12:00:00-00:00,1,2026-04-06,5,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4986.9,DAM,18
2026-04-07T05:00:00-00:00,2026-04-07T06:00:00-00:00,1,2026-04-06,23,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5074.04,DAM,18
2026-04-06T23:00:00-00:00,2026-04-07T00:00:00-00:00,1,2026-04-06,17,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5590.29,DAM,18
2026-04-06T17:00:00-00:00,2026-04-06T18:00:00-00:00,1,2026-04-06,11,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5429.15,DAM,18
2026-04-06T07:00:00-00:00,2026-04-06T08:00:00-00:00,1,2026-04-06,1,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1664,DAM,19
2026-04-07T05:00:00-00:00,2026-04-07T06:00:00-00:00,1,2026-04-06,23,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2050,DAM,19
2026-04-07T03:00:00-00:00,2026-04-07T04:00:00-00:00,1,2026-04-06,21,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2322,DAM,19
2026-04-07T02:00:00-00:00,2026-04-07T03:00:00-00:00,1,2026-04-06,20,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2339,DAM,19
2026-04-06T08:00:00-00:00,2026-04-06T09:00:00-00:00,1,2026-04-06,2,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1631,DAM,19
2026-04-07T06:00:00-00:00,2026-04-07T07:00:00-00:00,1,2026-04-06,24,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1910,DAM,19
2026-04-07T04:00:00-00:00,2026-04-07T05:00:00-00:00,1,2026-04-06,22,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2210,DAM,19
2026-04-06T23:00:00-00:00,2026-04-07T00:00:00-00:00,1,2026-04-06,17,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2245,DAM,19
2026-04-06T18:00:00-00:00,2026-04-06T19:00:00-00:00,1,2026-04-06,12,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2143,DAM,19
2026-04-06T16:00:00-00:00,2026-04-06T17:00:00-00:00,1,2026-04-06,10,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2280,DAM,19
2026-04-06T10:00:00-00:00,2026-04-06T11:00:00-00:00,1,2026-04-06,4,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1649,DAM,19
2026-04-06T09:00:00-00:00,2026-04-06T10:00:00-00:00,1,2026-04-06,3,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1625,DAM,19
2026-04-07T01:00:00-00:00,2026-04-07T02:00:00-00:00,1,2026-04-06,19,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2323,DAM,19
2026-04-06T17:00:00-00:00,2026-04-06T18:00:00-00:00,1,2026-04-06,11,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2200,DAM,19
2026-04-06T15:00:00-00:00,2026-04-06T16:00:00-00:00,1,2026-04-06,9,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2356,DAM,19
2026-04-06T13:00:00-00:00,2026-04-06T14:00:00-00:00,1,2026-04-06,7,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2224,DAM,19
2026-04-06T12:00:00-00:00,2026-04-06T13:00:00-00:00,1,2026-04-06,6,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1941,DAM,19
2026-04-06T11:00:00-00:00,2026-04-06T12:00:00-00:00,1,2026-04-06,5,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1736,DAM,19
2026-04-06T19:00:00-00:00,2026-04-06T20:00:00-00:00,1,2026-04-06,13,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2117,DAM,19
2026-04-06T14:00:00-00:00,2026-04-06T15:00:00-00:00,1,2026-04-06,8,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2379,DAM,19
2026-04-07T00:00:00-00:00,2026-04-07T01:00:00-00:00,1,2026-04-06,18,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2294,DAM,19
2026-04-06T22:00:00-00:00,2026-04-06T23:00:00-00:00,1,2026-04-06,16,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2169,DAM,19
2026-04-06T21:00:00-00:00,2026-04-06T22:00:00-00:00,1,2026-04-06,15,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2133,DAM,19
2026-04-06T20:00:00-00:00,2026-04-06T21:00:00-00:00,1,2026-04-06,14,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2118,DAM,19
2026-04-06T20:00:00-00:00,2026-04-06T21:00:00-00:00,1,2026-04-06,14,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2642.21,DAM,20
2026-04-06T07:00:00-00:00,2026-04-06T08:00:00-00:00,1,2026-04-06,1,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2174.53,DAM,20
2026-04-06T18:00:00-00:00,2026-04-06T19:00:00-00:00,1,2026-04-06,12,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2611.44,DAM,20
2026-04-06T16:00:00-00:00,2026-04-06T17:00:00-00:00,1,2026-04-06,10,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2641.71,DAM,20
2026-04-06T12:00:00-00:00,2026-04-06T13:00:00-00:00,1,2026-04-06,6,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2312.91,DAM,20
2026-04-06T13:00:00-00:00,2026-04-06T14:00:00-00:00,1,2026-04-06,7,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2550.47,DAM,20
2026-04-07T04:00:00-00:00,2026-04-07T05:00:00-00:00,1,2026-04-06,22,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2741.57,DAM,20
2026-04-07T06:00:00-00:00,2026-04-07T07:00:00-00:00,1,2026-04-06,24,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2380.45,DAM,20
2026-04-07T05:00:00-00:00,2026-04-07T06:00:00-00:00,1,2026-04-06,23,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2559.69,DAM,20
2026-04-06T22:00:00-00:00,2026-04-06T23:00:00-00:00,1,2026-04-06,16,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2724.06,DAM,20
2026-04-07T01:00:00-00:00,2026-04-07T02:00:00-00:00,1,2026-04-06,19,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2880.02,DAM,20
2026-04-06T14:00:00-00:00,2026-04-06T15:00:00-00:00,1,2026-04-06,8,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2691.44,DAM,20
2026-04-06T11:00:00-00:00,2026-04-06T12:00:00-00:00,1,2026-04-06,5,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2149.76,DAM,20
2026-04-06T19:00:00-00:00,2026-04-06T20:00:00-00:00,1,2026-04-06,13,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2641.79,DAM,20
2026-04-06T23:00:00-00:00,2026-04-07T00:00:00-00:00,1,2026-04-06,17,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2809.74,DAM,20
2026-04-06T08:00:00-00:00,2026-04-06T09:00:00-00:00,1,2026-04-06,2,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2104.81,DAM,20
2026-04-06T09:00:00-00:00,2026-04-06T10:00:00-00:00,1,2026-04-06,3,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2072.35,DAM,20
2026-04-06T15:00:00-00:00,2026-04-06T16:00:00-00:00,1,2026-04-06,9,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2679.81,DAM,20
2026-04-07T02:00:00-00:00,2026-04-07T03:00:00-00:00,1,2026-04-06,20,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2867.36,DAM,20
2026-04-06T21:00:00-00:00,2026-04-06T22:00:00-00:00,1,2026-04-06,15,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2666.63,DAM,20
2026-04-06T17:00:00-00:00,2026-04-06T18:00:00-00:00,1,2026-04-06,11,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2619.91,DAM,20
2026-04-06T10:00:00-00:00,2026-04-06T11:00:00-00:00,1,2026-04-06,4,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2078.04,DAM,20
2026-04-07T03:00:00-00:00,2026-04-07T04:00:00-00:00,1,2026-04-06,21,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2837.61,DAM,20
2026-04-07T00:00:00-00:00,2026-04-07T01:00:00-00:00,1,2026-04-06,18,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2878.4,DAM,20
2026-04-06T18:00:00-00:00,2026-04-06T19:00:00-00:00,1,2026-04-06,12,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,7645.84,DAM,21
2026-04-06T17:00:00-00:00,2026-04-06T18:00:00-00:00,1,2026-04-06,11,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,8501.43,DAM,21
2026-04-06T14:00:00-00:00,2026-04-06T15:00:00-00:00,1,2026-04-06,8,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11107.53,DAM,21
2026-04-06T09:00:00-00:00,2026-04-06T10:00:00-00:00,1,2026-04-06,3,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9264.12,DAM,21
2026-04-07T04:00:00-00:00,2026-04-07T05:00:00-00:00,1,2026-04-06,22,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11706.52,DAM,21
2026-04-06T10:00:00-00:00,2026-04-06T11:00:00-00:00,1,2026-04-06,4,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9128.84,DAM,21
2026-04-06T08:00:00-00:00,2026-04-06T09:00:00-00:00,1,2026-04-06,2,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9584.75,DAM,21
2026-04-07T05:00:00-00:00,2026-04-07T06:00:00-00:00,1,2026-04-06,23,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10988.86,DAM,21
2026-04-07T01:00:00-00:00,2026-04-07T02:00:00-00:00,1,2026-04-06,19,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11584.95,DAM,21
2026-04-06T19:00:00-00:00,2026-04-06T20:00:00-00:00,1,2026-04-06,13,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,7132.5,DAM,21
2026-04-06T16:00:00-00:00,2026-04-06T17:00:00-00:00,1,2026-04-06,10,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9506.65,DAM,21
2026-04-07T03:00:00-00:00,2026-04-07T04:00:00-00:00,1,2026-04-06,21,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12121.52,DAM,21
2026-04-07T02:00:00-00:00,2026-04-07T03:00:00-00:00,1,2026-04-06,20,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12144.44,DAM,21
2026-04-06T23:00:00-00:00,2026-04-07T00:00:00-00:00,1,2026-04-06,17,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,8821.32,DAM,21
2026-04-06T22:00:00-00:00,2026-04-06T23:00:00-00:00,1,2026-04-06,16,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,7808.13,DAM,21
2026-04-06T15:00:00-00:00,2026-04-06T16:00:00-00:00,1,2026-04-06,9,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10587.22,DAM,21
2026-04-06T13:00:00-00:00,2026-04-06T14:00:00-00:00,1,2026-04-06,7,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10576.83,DAM,21
2026-04-06T12:00:00-00:00,2026-04-06T13:00:00-00:00,1,2026-04-06,6,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9775.43,DAM,21
2026-04-06T07:00:00-00:00,2026-04-06T08:00:00-00:00,1,2026-04-06,1,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9941.87,DAM,21
2026-04-07T06:00:00-00:00,2026-04-07T07:00:00-00:00,1,2026-04-06,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10297.53,DAM,21
2026-04-07T00:00:00-00:00,2026-04-07T01:00:00-00:00,1,2026-04-06,18,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10262.88,DAM,21
2026-04-06T21:00:00-00:00,2026-04-06T22:00:00-00:00,1,2026-04-06,15,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,7231.22,DAM,21
2026-04-06T11:00:00-00:00,2026-04-06T12:00:00-00:00,1,2026-04-06,5,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9273,DAM,21
2026-04-06T20:00:00-00:00,2026-04-06T21:00:00-00:00,1,2026-04-06,14,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,6969.79,DAM,21
2026-04-06T10:00:00-00:00,2026-04-06T11:00:00-00:00,1,2026-04-06,4,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1329.8,DAM,22
2026-04-06T16:00:00-00:00,2026-04-06T17:00:00-00:00,1,2026-04-06,10,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1230.16,DAM,22
2026-04-06T20:00:00-00:00,2026-04-06T21:00:00-00:00,1,2026-04-06,14,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1190.12,DAM,22
2026-04-06T23:00:00-00:00,2026-04-07T00:00:00-00:00,1,2026-04-06,17,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1368.51,DAM,22
2026-04-06T17:00:00-00:00,2026-04-06T18:00:00-00:00,1,2026-04-06,11,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1183.42,DAM,22
2026-04-06T18:00:00-00:00,2026-04-06T19:00:00-00:00,1,2026-04-06,12,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1164.77,DAM,22
2026-04-06T22:00:00-00:00,2026-04-06T23:00:00-00:00,1,2026-04-06,16,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1299.35,DAM,22
2026-04-06T11:00:00-00:00,2026-04-06T12:00:00-00:00,1,2026-04-06,5,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1399.71,DAM,22
2026-04-06T15:00:00-00:00,2026-04-06T16:00:00-00:00,1,2026-04-06,9,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1295.24,DAM,22
2026-04-06T19:00:00-00:00,2026-04-06T20:00:00-00:00,1,2026-04-06,13,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1169.24,DAM,22
2026-04-07T00:00:00-00:00,2026-04-07T01:00:00-00:00,1,2026-04-06,18,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1444.79,DAM,22
2026-04-07T05:00:00-00:00,2026-04-07T06:00:00-00:00,1,2026-04-06,23,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1391.37,DAM,22
2026-04-06T08:00:00-00:00,2026-04-06T09:00:00-00:00,1,2026-04-06,2,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1293.72,DAM,22
2026-04-06T21:00:00-00:00,2026-04-06T22:00:00-00:00,1,2026-04-06,15,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1232.49,DAM,22
2026-04-07T01:00:00-00:00,2026-04-07T02:00:00-00:00,1,2026-04-06,19,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1521.71,DAM,22
2026-04-07T03:00:00-00:00,2026-04-07T04:00:00-00:00,1,2026-04-06,21,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1521.84,DAM,22
2026-04-07T04:00:00-00:00,2026-04-07T05:00:00-00:00,1,2026-04-06,22,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1459.42,DAM,22
2026-04-06T07:00:00-00:00,2026-04-06T08:00:00-00:00,1,2026-04-06,1,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1304.31,DAM,22
2026-04-06T09:00:00-00:00,2026-04-06T10:00:00-00:00,1,2026-04-06,3,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1300.02,DAM,22
2026-04-06T12:00:00-00:00,2026-04-06T13:00:00-00:00,1,2026-04-06,6,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1501.18,DAM,22
2026-04-06T14:00:00-00:00,2026-04-06T15:00:00-00:00,1,2026-04-06,8,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1385.03,DAM,22
2026-04-07T02:00:00-00:00,2026-04-07T03:00:00-00:00,1,2026-04-06,20,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1561.62,DAM,22
2026-04-07T06:00:00-00:00,2026-04-07T07:00:00-00:00,1,2026-04-06,24,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1342.56,DAM,22
2026-04-06T13:00:00-00:00,2026-04-06T14:00:00-00:00,1,2026-04-06,7,0,DAM,PNM,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1493.31,DAM,22
2026-04-06T17:00:00-00:00,2026-04-06T18:00:00-00:00,1,2026-04-06,11,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2815.48,DAM,23
2026-04-06T16:00:00-00:00,2026-04-06T17:00:00-00:00,1,2026-04-06,10,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2884.64,DAM,23
2026-04-06T21:00:00-00:00,2026-04-06T22:00:00-00:00,1,2026-04-06,15,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2710.71,DAM,23
2026-04-06T13:00:00-00:00,2026-04-06T14:00:00-00:00,1,2026-04-06,7,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2769.39,DAM,23
2026-04-06T23:00:00-00:00,2026-04-07T00:00:00-00:00,1,2026-04-06,17,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2788.37,DAM,23
2026-04-07T00:00:00-00:00,2026-04-07T01:00:00-00:00,1,2026-04-06,18,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2820.67,DAM,23
2026-04-07T02:00:00-00:00,2026-04-07T03:00:00-00:00,1,2026-04-06,20,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2791.18,DAM,23
2026-04-06T20:00:00-00:00,2026-04-06T21:00:00-00:00,1,2026-04-06,14,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2711.94,DAM,23
2026-04-07T03:00:00-00:00,2026-04-07T04:00:00-00:00,1,2026-04-06,21,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2808.08,DAM,23
2026-04-06T07:00:00-00:00,2026-04-06T08:00:00-00:00,1,2026-04-06,1,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2097.52,DAM,23
2026-04-06T12:00:00-00:00,2026-04-06T13:00:00-00:00,1,2026-04-06,6,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2417.75,DAM,23
2026-04-06T14:00:00-00:00,2026-04-06T15:00:00-00:00,1,2026-04-06,8,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2944.97,DAM,23
2026-04-06T15:00:00-00:00,2026-04-06T16:00:00-00:00,1,2026-04-06,9,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2961.45,DAM,23
2026-04-06T08:00:00-00:00,2026-04-06T09:00:00-00:00,1,2026-04-06,2,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2026.99,DAM,23
2026-04-06T09:00:00-00:00,2026-04-06T10:00:00-00:00,1,2026-04-06,3,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2002.91,DAM,23
2026-04-06T11:00:00-00:00,2026-04-06T12:00:00-00:00,1,2026-04-06,5,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2170.36,DAM,23
2026-04-06T19:00:00-00:00,2026-04-06T20:00:00-00:00,1,2026-04-06,13,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2733.51,DAM,23
2026-04-07T06:00:00-00:00,2026-04-07T07:00:00-00:00,1,2026-04-06,24,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2307.21,DAM,23
2026-04-06T10:00:00-00:00,2026-04-06T11:00:00-00:00,1,2026-04-06,4,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2043.01,DAM,23
2026-04-06T22:00:00-00:00,2026-04-06T23:00:00-00:00,1,2026-04-06,16,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2744.18,DAM,23
2026-04-07T01:00:00-00:00,2026-04-07T02:00:00-00:00,1,2026-04-06,19,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2790.31,DAM,23
2026-04-07T04:00:00-00:00,2026-04-07T05:00:00-00:00,1,2026-04-06,22,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2672.25,DAM,23
2026-04-07T05:00:00-00:00,2026-04-07T06:00:00-00:00,1,2026-04-06,23,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2471.91,DAM,23
